RecordID	RID	Squib	ReferenceReaction
57898	23729	http://kinetics.nist.gov/kinetics/Detail;jsessionid=B6926ABB09C4C79BAFA172A19BFD0E4F?id=1974PIT/SAN31:11	O(1D) + N2O → Products
57899	23730	http://kinetics.nist.gov/kinetics/Detail;jsessionid=C351E3DBC5888C74B8F1E2DF74E7D549?id=2011BAA/FEI393-401:6	O(1D) + CF2Cl-CF2Cl → Products
57901	23731	http://kinetics.nist.gov/kinetics/Detail;jsessionid=DAB96815B8B9B1596C1D36E0F5920CC0?id=1976FLE/HUS1837-1840:18	O(1D) + N2O → N2O + O·
57902	23732	http://kinetics.nist.gov/kinetics/Detail;jsessionid=6058704F83B869AAA9EBAC3C3EE99EEA?id=2011BAA/FEI393-401:7	O(1D) + CFCl2CF2Cl → Products
57910	23733	http://kinetics.nist.gov/kinetics/Detail;jsessionid=8D354256A476EED9F9499FDB8E45DB33?id=1976ATK/BRE5765-5770:12	O(1D) + N2O → Products
57911	23734	http://kinetics.nist.gov/kinetics/Detail;jsessionid=6C1AE17D78183CFB6DBE5B05BFF49015?id=1991WAR/GIE403-409:8	O(1D) + CF3CH2Cl → Products
57918	23735	http://kinetics.nist.gov/kinetics/Detail;jsessionid=FD90A7BF921F28EF2D2EF849C4BDE85A?id=1977GRE/WAY371:10	O(1D) + H2O → Products
57924	23736	http://kinetics.nist.gov/kinetics/Detail;jsessionid=DB25A7EB7871681268CBEEE987F0B71B?id=1976FLE/HUS1837-1840:16	O(1D) + N2O → N2O + O·
57925	23737	http://kinetics.nist.gov/kinetics/Detail;jsessionid=9F435A6DD3EA54DE5D4E0E3FC537EA09?id=1974PIT/SAN31:8	O(1D) + N2O → Products
57928	23737	http://kinetics.nist.gov/kinetics/Detail;jsessionid=9F435A6DD3EA54DE5D4E0E3FC537EA09?id=1976ATK/BRE5765-5770:10	O(1D) + N2O → Products
57929	23738	http://kinetics.nist.gov/kinetics/Detail;jsessionid=3B530AA0F012F5B630AD6837C266A9DA?id=1996TAK/WAD10145-10149:11	O(1D) + HCl → H· + ClO
57930	23738	http://kinetics.nist.gov/kinetics/Detail;jsessionid=3B530AA0F012F5B630AD6837C266A9DA?id=1977GIL/GAR29:5	CF3Cl + OD → Products
57931	23738	http://kinetics.nist.gov/kinetics/Detail;jsessionid=3B530AA0F012F5B630AD6837C266A9DA?id=1976GIL/DON468:3	O(1D) + CF3Cl → Products
57933	23739	http://kinetics.nist.gov/kinetics/Detail;jsessionid=2FCBD2825CEAB90F889120445673691E?id=1996TAK/WAD10145-10149:10	N2 + O· → O(1D) + N2
57934	23739	http://kinetics.nist.gov/kinetics/Detail;jsessionid=2FCBD2825CEAB90F889120445673691E?id=1976FLE/HUS1837-1840:14	O(1D) + N2O → N2O + O·
57937	23740	http://kinetics.nist.gov/kinetics/Detail;jsessionid=7B4A7AC9B9AAC4A05A8C213D8A4B02E4?id=1975JAY/SIM381:4	O(1D) + N2O → Products
57939	23741	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F12F5C8F8DEBB93CD3BC0D0D42ABBB7C?id=1996TAK/WAD10145-10149:9	O(1D) + HCl → H· + ClO
57940	23741	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F12F5C8F8DEBB93CD3BC0D0D42ABBB7C?id=1977GIL/GAR29:4	CF2Cl2 + OD → Products
57941	23741	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F12F5C8F8DEBB93CD3BC0D0D42ABBB7C?id=1976GIL/DON468:2	O(1D) + CF2Cl2 → Products
57944	23742	http://kinetics.nist.gov/kinetics/Detail;jsessionid=6E8FBC237870FCC062A4D6EF8C5A6A35?id=1996TAK/WAD10145-10149:8	O(1D) + N2 → N2 + O·
57945	23742	http://kinetics.nist.gov/kinetics/Detail;jsessionid=6E8FBC237870FCC062A4D6EF8C5A6A35?id=1976FLE/HUS1837-1840:12	O(1D) + N2O → N2O + O·
57955	23743	http://kinetics.nist.gov/kinetics/Detail;jsessionid=024094108E374F8422644D8E0E9EC23B?id=1977GRE/WAY371:8	H2O + OD → Products
57956	23743	http://kinetics.nist.gov/kinetics/Detail;jsessionid=024094108E374F8422644D8E0E9EC23B?id=1976ATK/BRE5765-5770:8	O(1D) + N2O → Products
57957	23743	http://kinetics.nist.gov/kinetics/Detail;jsessionid=024094108E374F8422644D8E0E9EC23B?id=1975JAY/SIM381:3	O(1D) + N2O → Products
57958	23743	http://kinetics.nist.gov/kinetics/Detail;jsessionid=024094108E374F8422644D8E0E9EC23B?id=1974PIT/SAN31:6	O(1D) + N2O → Products
57959	23744	http://kinetics.nist.gov/kinetics/Detail;jsessionid=DC9A988FB0FF3F6783A71D63CD7154CB?id=1996TAK/WAD10145-10149:7	O(1D) + HCl → H· + ClO
57960	23744	http://kinetics.nist.gov/kinetics/Detail;jsessionid=DC9A988FB0FF3F6783A71D63CD7154CB?id=1977GIL/GAR29:3	CFCl3 + OD → Products
57961	23744	http://kinetics.nist.gov/kinetics/Detail;jsessionid=DC9A988FB0FF3F6783A71D63CD7154CB?id=1976GIL/DON468:1	O(1D) + CFCl3 → Products
57964	23745	http://kinetics.nist.gov/kinetics/Detail;jsessionid=C18F42D0C77AC4A63C023ED9AAE1DF60?id=1976FLE/HUS1837-1840:10	O(1D) + N2O → N2O + O·
57975	23746	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F54CF46770C4DBD7C9A19B2DF7D0D290?id=2013BAA/FLE2434-2445:12	O(1D) + N2O → Products
57976	23746	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F54CF46770C4DBD7C9A19B2DF7D0D290?id=2013BAA/FLE2434-2445:13	O(1D) + N2O → Products
57977	23746	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F54CF46770C4DBD7C9A19B2DF7D0D290?id=1976ATK/BRE5765-5770:6	O(1D) + N2O → Products
57978	23746	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F54CF46770C4DBD7C9A19B2DF7D0D290?id=1974PIT/SAN31:4	O(1D) + N2O → Products
57979	23746	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F54CF46770C4DBD7C9A19B2DF7D0D290?id=1975JAY/SIM381:2	O(1D) + N2O → Products
57980	23747	http://kinetics.nist.gov/kinetics/Detail;jsessionid=B06C36B6BCC60E935BA6740C8FB128B2?id=1991WAR/GIE403-409:6	O(1D) + CH3CF2Cl → Products
57991	23748	http://kinetics.nist.gov/kinetics/Detail;jsessionid=868DE33DD5C5E5952AE2ADFC91B2B1F7?id=2013BAA/FLE2434-2445:18	O(1D) + CHF2Cl → Products
57992	23748	http://kinetics.nist.gov/kinetics/Detail;jsessionid=868DE33DD5C5E5952AE2ADFC91B2B1F7?id=2013BAA/FLE2434-2445:19	O(1D) + CF3CF2Cl → Products
57993	23748	http://kinetics.nist.gov/kinetics/Detail;jsessionid=868DE33DD5C5E5952AE2ADFC91B2B1F7?id=1977GRE/WAY371:6	O(1D) + H2O → Products
57995	23750	http://kinetics.nist.gov/kinetics/Detail;jsessionid=0ADEBBF483CB725A674FCAFCC413F3D5?id=1998CRO/WIN555-563:5	O(1D) + CF3Br → Products
58008	23755	http://kinetics.nist.gov/kinetics/Detail;jsessionid=AE0C9C9C5B21C26626AD61FA45759930?id=1993SCH/TAL8976-8982:6	O(1D) + CHF3 → Products
58009	23755	http://kinetics.nist.gov/kinetics/Detail;jsessionid=AE0C9C9C5B21C26626AD61FA45759930?id=1976FLE/HUS1837-1840:8	O(1D) + N2O → N2O + O·
58018	23756	http://kinetics.nist.gov/kinetics/Detail;jsessionid=B62596FC5810ADF14C81FAA312076DED?id=2013BAA/FLE2434-2445:20	O(1D) + NF3 → Products
58019	23756	http://kinetics.nist.gov/kinetics/Detail;jsessionid=B62596FC5810ADF14C81FAA312076DED?id=2012BAA/HAL11753-11764:7	O(1D) + NF3 → Products
58020	23757	http://kinetics.nist.gov/kinetics/Detail;jsessionid=47F8AD668250BED10DF60C1B620019AD?id=1977GIL/GAR29:2	CHF2Cl + OD → Products
58022	23758	http://kinetics.nist.gov/kinetics/Detail;jsessionid=739E02EAD0EC6771BAA5D29E8DC61F31?id=1991WAR/GIE403-409:4	O(1D) + CHF2Cl → Products
58023	23758	http://kinetics.nist.gov/kinetics/Detail;jsessionid=739E02EAD0EC6771BAA5D29E8DC61F31?id=1976FLE/HUS1837-1840:6	O(1D) + N2O → N2O + O·
58037	23759	http://kinetics.nist.gov/kinetics/Detail;jsessionid=CF65372290AF1DD37D3BC222E97E30E9?id=2013BAA/FLE2434-2445:17	O(1D) + NF3 → Products
58038	23759	http://kinetics.nist.gov/kinetics/Detail;jsessionid=CF65372290AF1DD37D3BC222E97E30E9?id=1977GRE/WAY371:4	O(1D) + H2O → Products
58039	23759	http://kinetics.nist.gov/kinetics/Detail;jsessionid=CF65372290AF1DD37D3BC222E97E30E9?id=1976ATK/BRE5765-5770:4	O(1D) + N2O → Products
58040	23759	http://kinetics.nist.gov/kinetics/Detail;jsessionid=CF65372290AF1DD37D3BC222E97E30E9?id=1975SAN/ATK325-327:2	N2O + O· → Products
58041	23759	http://kinetics.nist.gov/kinetics/Detail;jsessionid=CF65372290AF1DD37D3BC222E97E30E9?id=1974PIT/SAN31:2	O(1D) + N2O → Products
58043	23760	http://kinetics.nist.gov/kinetics/Detail;jsessionid=46E7567AC12365EF1B31092313B28DC0?id=1978FLE/HUS355:2	O(1D) + N2O → N2O + O·
58048	23762	http://kinetics.nist.gov/kinetics/Detail;jsessionid=90D13D7B341FE20EFB26E67AB2FAF5E9?id=1996TAK/WAD10145-10149:6	O(1D) + HCl → H· + ClO
58049	23762	http://kinetics.nist.gov/kinetics/Detail;jsessionid=90D13D7B341FE20EFB26E67AB2FAF5E9?id=1977GIL/GAR29:1	CHFCl2 + OD → Products
58051	23763	http://kinetics.nist.gov/kinetics/Detail;jsessionid=7303DEF57821F76FF3F583841884039F?id=1976FLE/HUS1837-1840:4	O(1D) + N2O → N2O + O·
58057	23765	http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1A014C52AACEA6AE07E1AFCF6D35775?id=1991WAR/GIE403-409:2	O(1D) + CH3CHF2 → Products
58068	23769	http://kinetics.nist.gov/kinetics/Detail;jsessionid=9DF4B34B8797AE48D429832C6D3C7F1F?id=1974MIC/PAR1457:6	O(1D) + neo-C5H12 → Products
58072	23772	http://kinetics.nist.gov/kinetics/Detail;jsessionid=3147FFD034BF528A10C5A5032F353360?id=1993SCH/TAL8976-8982:3	O(1D) + CH2F2 → Products
58080	23773	http://kinetics.nist.gov/kinetics/Detail;jsessionid=5E67E5DA84BBBC2A130DF5A6FC9EA44E?id=1977GRE/WAY371:2	O(1D) + H2O → Products
58081	23774	http://kinetics.nist.gov/kinetics/Detail;jsessionid=78841E7A943B00A722B95AB20D7725E7?id=1996TAK/WAD10145-10149:5	O(1D) + HCl → H· + ClO
58093	23784	http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216D56E7E2D6C1D259BFCF6251567A5?id=1975GAU/SNE27:4	O(1D) + O2 → O2 + O·
58094	23784	http://kinetics.nist.gov/kinetics/Detail;jsessionid=0216D56E7E2D6C1D259BFCF6251567A5?id=1966PRE/CVE2888-2893:1	O(1D) + CO2 → CO2 + O·
58097	23786	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F591A9CF500256B693C644E684E335A9?id=1981PRA/PAU1109:3	O(1D) + O2 → O2 + O·
58098	23786	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F591A9CF500256B693C644E684E335A9?id=1974MIC/PAR1457:4	O(1D) + neo-C5H12 → Products
58104	23790	http://kinetics.nist.gov/kinetics/Detail;jsessionid=539BDD5A012F89BA12FAC47B335BC255?id=1996TAK/WAD10145-10149:4	O(1D) + HCl → H· + ClO
58105	23791	http://kinetics.nist.gov/kinetics/Detail;jsessionid=72E8CBE9FFB281ED3E17CA5ADF214BB9?id=2009MIY/YOS7318-7323:2	O(1D) + C2H4 → Products
58107	23792	http://kinetics.nist.gov/kinetics/Detail;jsessionid=21F6C5EDFF1953CB40E64A77933FBC0A?id=1979KAJ/FUE445:2	O(1D) + N2O → N2 + O2
58113	23796	http://kinetics.nist.gov/kinetics/Detail;jsessionid=360C0948384DF8CF18A08AD0C6231BEE?id=1971BRA/EDW326-331:3	O(1D) + CH4 → CH3OH
58115	23797	http://kinetics.nist.gov/kinetics/Detail;jsessionid=6754177A33A04D7B8704423420BB255E?id=1981PRA/PAU1109:2	O(1D) + O2 → O2 + O·
58116	23797	http://kinetics.nist.gov/kinetics/Detail;jsessionid=6754177A33A04D7B8704423420BB255E?id=1974MIC/PAR1457:2	O(1D) + neo-C5H12 → Products
58117	23798	http://kinetics.nist.gov/kinetics/Detail;jsessionid=194761B436FF22227BF6B2CEEBB14A11?id=1998CRO/WIN555-563:4	O(1D) + CH3Br → Products
58124	23801	http://kinetics.nist.gov/kinetics/Detail;jsessionid=B76C31F79AEF2184C6B83D833145AE4B?id=1972GRE/HEI417:2	O(1D) + N2O → Products
58128	23801	http://kinetics.nist.gov/kinetics/Detail;jsessionid=B76C31F79AEF2184C6B83D833145AE4B?id=2005CHE/THW2207-2216:1	O(1D) + CH4 → Products
58129	23801	http://kinetics.nist.gov/kinetics/Detail;jsessionid=B76C31F79AEF2184C6B83D833145AE4B?id=1973HEI/HUS819:2	O(1D) + N2O → Products
58131	23802	http://kinetics.nist.gov/kinetics/Detail;jsessionid=1E331154E24BC3D8280C60B7C801BBE6?id=1996TAK/WAD10145-10149:3	O(1D) + N2 → N2 + O·
58132	23802	http://kinetics.nist.gov/kinetics/Detail;jsessionid=1E331154E24BC3D8280C60B7C801BBE6?id=1970DON/HUS488-490:1	O(1D) + CO2 → CO2 + O·
58136	23804	http://kinetics.nist.gov/kinetics/Detail;jsessionid=B67984077064E3257C0FED4D57766750?id=1972GRE/HEI417:1	O(1D) + CH4 → Products
58138	23805	http://kinetics.nist.gov/kinetics/Detail;jsessionid=8B16029666898AF2A1DADB2A3A01E8EF?id=2005CHE/THW2207-2216:2	O(1D) + CH4 → Products
58139	23806	http://kinetics.nist.gov/kinetics/Detail;jsessionid=2EA07AC6145032C22BC130C6E4418D01?id=2005CHE/THW2207-2216:3	O(1D) + CH4 → Products
58145	23807	http://kinetics.nist.gov/kinetics/Detail;jsessionid=893F2925AFF44D17CFCA27C4B1229646?id=1981PRA/PAU1109:1	O(1D) + O2 → O2 + O·
58146	23807	http://kinetics.nist.gov/kinetics/Detail;jsessionid=893F2925AFF44D17CFCA27C4B1229646?id=1977DAV/SCH5021:2	O(1D) + CO2 → CO2 + O·
58147	23807	http://kinetics.nist.gov/kinetics/Detail;jsessionid=893F2925AFF44D17CFCA27C4B1229646?id=1976DAV/SAD57:2	O(1D) + CO2 → CO2 + O·
58148	23807	http://kinetics.nist.gov/kinetics/Detail;jsessionid=893F2925AFF44D17CFCA27C4B1229646?id=1975GAU/SNE27:2	O(1D) + O2 → O2 + O·
58149	23807	http://kinetics.nist.gov/kinetics/Detail;jsessionid=893F2925AFF44D17CFCA27C4B1229646?id=1969PAR/CVE7572-7577:1	O(1D) + neo-C5H12 → Products
58152	23809	http://kinetics.nist.gov/kinetics/Detail;jsessionid=BF4B0FDACDD589905C5E6FAF34D208EA?id=1996TAK/WAD10145-10149:2	O(1D) + HCl → H· + ClO
58154	23810	http://kinetics.nist.gov/kinetics/Detail;jsessionid=B1F1B98CDF661772F28C9877D5D7DCEE?id=1975OSI/SIM233:1	O(1D) + N2O → Products
58155	23811	http://kinetics.nist.gov/kinetics/Detail;jsessionid=E4F88C8BA67D5E7A0BEB6136B42C7464?id=1996TAK/WAD10145-10149:1	O(1D) + HCl → H· + ClO
58157	23812	http://kinetics.nist.gov/kinetics/Detail;jsessionid=ED4B276F7A006C043CFED99318ABB15C?id=1976FLE/HUS1837-1840:2	O(1D) + N2O → N2O + O·
58165	23813	http://kinetics.nist.gov/kinetics/Detail;jsessionid=8009C9F5C483791AA57B75ACEF4A0D02?id=1976ATK/BRE5765-5770:2	O(1D) + N2O → Products
58166	23813	http://kinetics.nist.gov/kinetics/Detail;jsessionid=8009C9F5C483791AA57B75ACEF4A0D02?id=1975JAY/SIM381:1	O(1D) + N2O → Products
58167	23813	http://kinetics.nist.gov/kinetics/Detail;jsessionid=8009C9F5C483791AA57B75ACEF4A0D02?id=1975JAY/SIM203:2	O(1D) + O2 → O2 + O·
58173	23817	http://kinetics.nist.gov/kinetics/Detail;jsessionid=7DE7936DE7D04438A4E40F77B6CC4CE5?id=1981HEI/GAR5618:2	O2(1DELTA) + O2(1DELTA) → O2 + O2
58176	23819	http://kinetics.nist.gov/kinetics/Detail;jsessionid=DAEA51031BA8AFB9F3A33E96B06C8FE8?id=1973HUI/HER197:23	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58177	23819	http://kinetics.nist.gov/kinetics/Detail;jsessionid=DAEA51031BA8AFB9F3A33E96B06C8FE8?id=1969HER/HUI4164-4165:7	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58250	23849	http://kinetics.nist.gov/kinetics/Detail;jsessionid=4BCF87B8849395157A5BEAAA1D2C813D?id=1973HUI/HER197:21	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58252	23850	http://kinetics.nist.gov/kinetics/Detail;jsessionid=DAC164496E3EE6BEF9F19E47A9656ECE?id=1973HUI/HER197:19	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58256	23852	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2926F86DD1A3170B09381BDFA4CDB18?id=1973HUI/HER197:17	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58257	23852	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2926F86DD1A3170B09381BDFA4CDB18?id=1969HER/HUI4164-4165:6	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58266	23856	http://kinetics.nist.gov/kinetics/Detail;jsessionid=54A3093D628A0118B8FCFDA0C7E1CC2F?id=1973HUI/HER197:15	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58267	23856	http://kinetics.nist.gov/kinetics/Detail;jsessionid=54A3093D628A0118B8FCFDA0C7E1CC2F?id=1969HER/HUI4164-4165:5	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58270	23857	http://kinetics.nist.gov/kinetics/Detail;jsessionid=356D1D89DEBC4541431777EF0D1CA8E7?id=1973HUI/HER197:13	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58271	23857	http://kinetics.nist.gov/kinetics/Detail;jsessionid=356D1D89DEBC4541431777EF0D1CA8E7?id=1969HER/HUI4164-4165:4	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58280	23862	http://kinetics.nist.gov/kinetics/Detail;jsessionid=2FA23565D6A01F58C85FE1F1BE1299F7?id=1973HUI/HER197:11	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58289	23868	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F8BCDB571E2CE5EFE23845F11B29329F?id=1973HUI/HER197:9	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58293	23870	http://kinetics.nist.gov/kinetics/Detail;jsessionid=4F4E1F98F902811185C08E85FF64B4DA?id=1973HUI/HER197:7	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58294	23870	http://kinetics.nist.gov/kinetics/Detail;jsessionid=4F4E1F98F902811185C08E85FF64B4DA?id=1969HER/HUI4164-4165:2	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58311	23878	http://kinetics.nist.gov/kinetics/Detail;jsessionid=AB09551181DE4F1E27856820FC8908BD?id=1973HUI/HER197:4	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58314	23879	http://kinetics.nist.gov/kinetics/Detail;jsessionid=376185D639D7C548828C88C2A4300406?id=1973HUI/HER197:2	O2(1DELTA) + (CH3)2C=C(CH3)2 → Products
58419	23956	http://kinetics.nist.gov/kinetics/Detail;jsessionid=E4412D21AD45A2202637869C30940749?id=2003AND/HUR14-21:2	C2F5C(O)O2 + HO2 → Products
58420	23957	http://kinetics.nist.gov/kinetics/Detail;jsessionid=ABBC1136267D29EA9FA119D31CE47400?id=2003AND/HUR14-21:3	C2F5C(O)O2 + HO2 → Products
58423	23959	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F9DCEF7479C4B3649593F3CF61DE0E48?id=2001TOB/ZIE6129-6135:6	CH3(CH2)11CHOO + CH3(CH2)5COOH → HPTH
58424	23960	http://kinetics.nist.gov/kinetics/Detail;jsessionid=5B85A02E085C47C85B43E9EE362345AE?id=2001TOB/ZIE6129-6135:4	CH3(CH2)11CHOO + CH3(CH2)5COOH → HPTH
58425	23961	http://kinetics.nist.gov/kinetics/Detail;jsessionid=3968A64B857D55B9D05EEA13545769AB?id=2001TOB/ZIE6129-6135:5	CH3(CH2)11CHOO + CH3(CH2)5COOH → HPTH
58426	23962	http://kinetics.nist.gov/kinetics/Detail;jsessionid=60F6DD081D13844E917E853EE6E9A656?id=2001TOB/ZIE6129-6135:2	CH3(CH2)11CHOO + CH3(CH2)5COOH → HPTH
58427	23963	http://kinetics.nist.gov/kinetics/Detail;jsessionid=AF053243184894CA76653651AA77BE50?id=2001TOB/ZIE6129-6135:3	CH3(CH2)11CHOO + CH3(CH2)5COOH → HPTH
58430	23966	http://kinetics.nist.gov/kinetics/Detail;jsessionid=10BFAB38932F843E0F6298515AC8AE1A?id=1969SID/TED2103:1	SF5CH2CH2· + SF5Cl → SF5CH2CH2Cl + SF5
58431	23967	http://kinetics.nist.gov/kinetics/Detail;jsessionid=9200960FDA88489AEBBA1BFCCF8AA1DB?id=1970SID/TED2038:1	SF5CHFCF2· + SF5Cl → SF5 + SF5CHFCF2Cl
58432	23968	http://kinetics.nist.gov/kinetics/Detail;jsessionid=3E39C7CA3EC9C8B233927EE8AA947A88?id=1970SID/TED2038:2	SF5CH2CF2· + SF5Cl → SF5 + SF5CH2CF2Cl
58440	23976	http://kinetics.nist.gov/kinetics/Detail;jsessionid=97391486F0458AC037470524138884BA?id=2006HUR/BAL12443-12447:3	n-C3F7C(O)OO· → CO + n-C3F7
58444	23979	http://kinetics.nist.gov/kinetics/Detail;jsessionid=D2BBD3C3C4FF938EDBA9D73E2A197ED2?id=1984TSC/NIE141-150:2	CH4 + ·Cl → ·CH3 + HCl
58446	23980	http://kinetics.nist.gov/kinetics/Detail;jsessionid=9CA7A7283698F59E2709345BA090462E?id=1993SHI/WAL6184-6192:2	C2H6 + ·Cl → ·C2H5 + HCl
58449	23981	http://kinetics.nist.gov/kinetics/Detail;jsessionid=0EB802A5A1C795A5CB8F75FEA8FE617E?id=1984NIE/TSC527-530:3	CH4 + ·Cl → ·CH3 + HCl
58450	23981	http://kinetics.nist.gov/kinetics/Detail;jsessionid=0EB802A5A1C795A5CB8F75FEA8FE617E?id=1984NIE/TSC527-530:4	C2D5Cl + ·Cl → ·CD2CD2Cl + DCl
58452	23982	http://kinetics.nist.gov/kinetics/Detail;jsessionid=3488AAA999B569C55A9590DC5519510E?id=1984TSC/NIE141-150:4	CH4 + ·Cl → ·CH3 + HCl
58458	23987	http://kinetics.nist.gov/kinetics/Detail;jsessionid=CDCC8A9CE6ABBA580ADCAA8E52E7449F?id=1993WAL/HUR41-47:2	CH3Cl + ·Cl → Products
58465	23993	http://kinetics.nist.gov/kinetics/Detail;jsessionid=4940F58D851EB634583D3ADBFA8F7635?id=1993ATK/ASC337-348:6	CH2=C(CH3)CH=CH2 + NO3 → Products
58467	23994	http://kinetics.nist.gov/kinetics/Detail;jsessionid=659C7043B735622F3F862E6BD2672049?id=1993ATK/ASC337-348:4	(CH3)2C=CHCH3 + O3 → Products
58469	23995	http://kinetics.nist.gov/kinetics/Detail;jsessionid=1D67C84F8DAF854DBD67E96BA245C442?id=1993ATK/ASC337-348:2	CH2=C(CH3)CH=CH2 + ·OH → Products
58511	24023	http://kinetics.nist.gov/kinetics/Detail;jsessionid=2876A01828AF25E46C27EE0860D6D519?id=1994SER/NAC227-246:4	(CH3)2C(·)CH2C(CH3)2CH2CH3 + (CH3)2C(·)CH2CH3 → CH3CH2C(CH3)2C(CH2)2CH2C(CH3)2CH2CH3
58512	24024	http://kinetics.nist.gov/kinetics/Detail;jsessionid=12292B0763FDA22560E875D664E19A54?id=1994SER/NAC227-246:3	(CH3)2C(·)CH2C(CH3)2CH2CH3 + (CH3)2C(·)CH2CH3 → CH3CH2C(CH3)2C(CH2)2CH2C(CH3)2CH2CH3
58513	24025	http://kinetics.nist.gov/kinetics/Detail;jsessionid=FDF940C7EF0C27E0F6224968B2405381?id=1994SER/NAC227-246:2	(CH3)2C(·)CH2C(CH3)2CH2CH3 + ·CH3 → Hexane, 2,2,4,4-tetramethyl-
58514	24026	http://kinetics.nist.gov/kinetics/Detail;jsessionid=18C7FE62D99F01AA31BF05FC4EB1862C?id=1994SER/NAC227-246:1	(CH3)2C(·)CH2C(CH3)2CH2CH3 + (CH3)2C(·)CH2C(CH3)2CH2CH3 → CH3CH2C(CH3)2CH2C(CH3)2C(CH3)2CH2C(CH3)2CH2CH3
58519	24031	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F04E3F9BFBBEAC5D56B3330D0295F451?id=2007BUR/SIM2283-2292:5	·CHFCF2Cl + ·CH3 → Products
58520	24032	http://kinetics.nist.gov/kinetics/Detail;jsessionid=C5B71D410C403F1B70AAEF54F18DB4D2?id=2007BUR/SIM2283-2292:4	·CHFCF2Cl + ·CH3 → Products
58521	24033	http://kinetics.nist.gov/kinetics/Detail;jsessionid=E5291B9C9DC5DB9BEF6315619C6349C3?id=2007BUR/SIM2283-2292:1	·CHFCF2Cl + ·CH3 → Products
58522	24034	http://kinetics.nist.gov/kinetics/Detail;jsessionid=012336D974079D93A56460F003D6CE3A?id=2007BUR/SIM2283-2292:2	·CHFCF2Cl + CD3 → Products
58523	24035	http://kinetics.nist.gov/kinetics/Detail;jsessionid=E028945400CE6562BCF95FC555EFB85B?id=2007BUR/SIM2283-2292:6	·CHFCF2Cl + CD3 → Products
58524	24036	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F14ED7DBA4794BFBB7DA285D7F97004C?id=2007BUR/SIM2283-2292:3	·CHFCF2Cl + CD3 → Products
58525	24037	http://kinetics.nist.gov/kinetics/Detail;jsessionid=A5656220D5283D02386ED81D0497FB41?id=2002ORL/TYN312-319:2	CH3CHClO· → CH3CHO + ·Cl
58542	24052	http://kinetics.nist.gov/kinetics/Detail;jsessionid=F5A26BD1CE2046AA6493BF5218E34DEC?id=2012HAS/TYN6264-6281:14	CH3CH2CH2C(O)OO· + HO2 → Products
58543	24053	http://kinetics.nist.gov/kinetics/Detail;jsessionid=13BF821ECC8B0B23016092ACD8E11198?id=2012HAS/TYN6264-6281:16	CH3CH2CH2C(O)OO· + HO2 → Products
58544	24054	http://kinetics.nist.gov/kinetics/Detail;jsessionid=BDB7FCD4CA880F8CA2377A0DA57A388F?id=2012HAS/TYN6264-6281:15	CH3CH2CH2C(O)OO· + HO2 → Products
58555	24065	http://kinetics.nist.gov/kinetics/Detail;jsessionid=A43FC723562D9D3FA3F0E87D1D6BA980?id=1960BLA/GIL1401-1406:1	CH3C(O)OCD2CHD2 → Acetic acid-d + CD2=CDH
58557	24067	http://kinetics.nist.gov/kinetics/Detail;jsessionid=B3BD359A3503CA812EEFAA3E366E7E9C?id=1999SMI/HOL237-243:2	CH2FCF2CF2· + ·CF3 → Adduct
58558	24068	http://kinetics.nist.gov/kinetics/Detail;jsessionid=7222F0671897F816538BE5468479838E?id=1999SMI/HOL237-243:1	CH2FCF2CF2· + CH2FCF2CF2· → Adduct
